id;type;startTime;endTime;duration;parent;next;previous
http://knowrob.org/kb/knowrob.owl#MovingToLocation_SXGZKUIV;MovingToLocation;1533290200.47331;1533290200.90054;0.4272298813;MovingToOperate;ClosingADrawer;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_LZFUTYOX;LookingAtLocation;1533290166.44435;1533290166.63317;0.1888129711;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_LJUWDPHK;LiftingAnArm;1533290190.14301;1533290190.55994;0.4169280529;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#VisualPerception_TMYOZFHW;VisualPerception;1533290183.71961;1533290183.91113;0.1915118694;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#GRASPING_IBCMHEXS;GRASPING;1533290167.64647;1533290167.94042;0.2939510345;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingForSomething_MSFHQJVC;LookingForSomething;1533290186.23214;1533290186.6037;0.3715600967;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_UVXSZNLI;LookingAtLocation;1533290171.78438;1533290171.97751;0.1931340694;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_QPIERODN;BaseMovement;1533290178.14132;1533290178.37144;0.2301142216;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_WCMIGDRL;LookingAtLocation;1533290183.47839;1533290183.65909;0.1807060242;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_BEIHLMDU;LookingForSomething;1533290178.4335;1533290178.8069;0.3734049797;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#BaseMovement_CMHJZRXL;BaseMovement;1533290187.87611;1533290188.09023;0.2141129971;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#Retracting_URFSCOEV;Retracting;1533290202.33722;1533290202.65676;0.3195371628;ClosingADrawer;;Pushing
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_RPXFNBOE;LookingAtLocation;1533290203.05569;1533290203.29362;0.2379260063;;BaseMovement;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#LookingForSomething_HULSJRFQ;LookingForSomething;1533290180.30294;1533290180.67025;0.3673081398;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#SettingAGripper_KBNFVIUD;SettingAGripper;1533290189.08879;1533290189.28098;0.1921899319;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#BaseMovement_NXWVREMS;BaseMovement;1533290203.05508;1533290203.39335;0.3382689953;;;LookingAtLocation
http://knowrob.org/kb/knowrob.owl#BaseMovement_XRKIMDNS;BaseMovement;1533290165.97102;1533290166.18554;0.2145221233;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#Reaching_KVURDMTN;Reaching;1533289417.14487;1533289417.51002;0.3651478291;ReleasingGraspOfSomething;LoweringAnArm;
http://knowrob.org/kb/knowrob.owl#SettingAGripper_KRTJQCML;SettingAGripper;1533289409.87404;1533289410.05917;0.1851379871;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_QGJWLSOD;OpeningAGripper;1533289405.00854;1533289405.14305;0.1345059872;OpeningADrawer;Retracting;Pulling
http://knowrob.org/kb/knowrob.owl#Retracting_ROLXCUED;Retracting;1533289421.05292;1533289421.34307;0.2901489735;ClosingADrawer;;Pushing
http://knowrob.org/kb/knowrob.owl#MovingToLocation_KYRGZFEQ;MovingToLocation;1533289405.84912;1533289406.74859;0.8994660378;LookingForSomething;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_EYVQFOZI;LiftingAnArm;1533289410.90786;1533289411.28315;0.3752939701;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#PickingUpAnObject_QSRYDJBH;PickingUpAnObject;1533289407.57331;1533289411.41156;3.8382530212;FetchAndDeliver;PuttingDownAnObject;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Retracting_LXWCMVDS;Retracting;1533289418.15399;1533289418.56025;0.4062621593;ReleasingGraspOfSomething;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LoweringAnArm_DPFBXLVT;LoweringAnArm;1533289400.93284;1533289401.2529;0.3200631142;ReleasingGraspOfSomething;OpeningAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingForSomething_GQEVCWIJ;LookingForSomething;1533289399.68285;1533289400.1246;0.4417510033;PuttingDownAnObject;ReleasingGraspOfSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#MovingToLocation_EZUSIPXR;MovingToLocation;1533289392.00175;1533289392.94934;0.9475851059;LookingForSomething;LookingForSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#OpeningADrawer_QHTILWFK;OpeningADrawer;1533289403.49119;1533289405.51167;2.0204870701;MovingToOperate;;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_WMZSJPTL;VisualPerception;1533289407.19228;1533289407.45855;0.2662689686;LookingForSomething;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_BUXIKJWG;OpeningAGripper;1533289419.83932;1533289419.94981;0.1104888916;ClosingADrawer;Reaching;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_WZYGCTJE;LookingForSomething;1533289390.41025;1533289393.78818;3.3779361248;FetchAndDeliver;PickingUpAnObject;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_SLBCWRIZ;ClosingAGripper;1533289404.45457;1533289404.64039;0.1858198643;OpeningADrawer;Pulling;GRASPING
http://knowrob.org/kb/knowrob.owl#GRASPING_DTBQOEWU;GRASPING;1533289396.53946;1533289396.87761;0.3381481171;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_KUVTQEFY;LookingAtLocation;1533289393.15847;1533289393.3623;0.2038369179;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Reaching_NDBTPQEU;Reaching;1533289400.56648;1533289400.9012;0.3347120285;ReleasingGraspOfSomething;LoweringAnArm;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_IYZKRSVN;MovingToLocation;1533289407.73063;1533289408.86173;1.1310989857;PickingUpAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#ClosingADrawer_NZXPYMDC;ClosingADrawer;1533289419.73442;1533289421.3734;1.6389780045;MovingToOperate;;MovingToLocation
http://knowrob.org/kb/knowrob.owl#BaseMovement_FBKXSUOG;BaseMovement;1533289416.04886;1533289416.2796;0.2307460308;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EDPBNLVO;LookingAtLocation;1533289406.95019;1533289407.13276;0.1825749874;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_BFXNKMZD;BaseMovement;1533289403.12897;1533289403.29025;0.1612770557;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EJPDUMFL;LookingAtLocation;1533289395.18634;1533289395.39251;0.2061779499;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_XUBYCDOW;LookingForSomething;1533289405.57092;1533289407.51777;1.9468450546;FetchAndDeliver;PickingUpAnObject;MovingToOperate
http://knowrob.org/kb/knowrob.owl#SettingAGripper_CVWLNDSR;SettingAGripper;1533289403.59237;1533289403.78842;0.1960480213;OpeningADrawer;Reaching;
http://knowrob.org/kb/knowrob.owl#GRASPING_XJOQKNBF;GRASPING;1533289420.36874;1533289420.68107;0.3123290539;ClosingADrawer;Pushing;Reaching
http://knowrob.org/kb/knowrob.owl#BaseMovement_MRUJOZSE;BaseMovement;1533289392.67424;1533289392.91807;0.2438309193;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_DOBFUGXV;ClosingAGripper;1533289396.91266;1533289397.11788;0.2052209377;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#BaseMovement_CUDGBXOP;BaseMovement;1533289419.39681;1533289419.55585;0.1590328217;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_UVWFOTMC;ClosingAGripper;1533289410.68526;1533289410.87581;0.1905510426;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#VisualPerception_REOFKTZY;VisualPerception;1533289393.42882;1533289393.71937;0.2905480862;LookingForSomething;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Pulling_YIOKHGBX;Pulling;1533289404.67205;1533289404.9753;0.3032460213;OpeningADrawer;OpeningAGripper;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_DWXVPJOF;LiftingAnArm;1533289397.15145;1533289397.59324;0.4417879581;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#GRASPING_FGXPURCL;GRASPING;1533289410.36092;1533289410.653;0.2920730114;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#AcquireGraspOfSomething_OJNUBVXS;AcquireGraspOfSomething;1533289395.88069;1533289397.62533;1.7446410656;PickingUpAnObject;;VisualPerception
http://knowrob.org/kb/knowrob.owl#MovingToLocation_KQNOZTSP;MovingToLocation;1533289415.44623;1533289416.31344;0.8672111034;PuttingDownAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#FetchAndDeliver_PRNVWJHY;FetchAndDeliver;1533289390.07003;1533289402.07014;12.0001060963;;FetchAndDeliver;BaseMovement
http://knowrob.org/kb/knowrob.owl#BaseMovement_EKFHWYMR;BaseMovement;1533289399.37443;1533289399.61198;0.237552166;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_RBMDOEZU;ReleasingGraspOfSomething;1533289416.95781;1533289418.5926;1.6347930431;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Reaching_LUGCSZVD;Reaching;1533289396.01139;1533289396.50793;0.496544838;AcquireGraspOfSomething;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#Reaching_XGCTKJNB;Reaching;1533289403.59262;1533289404.07561;0.4829940796;OpeningADrawer;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#Retracting_NXKWMJLV;Retracting;1533289401.59996;1533289401.97521;0.3752551079;ReleasingGraspOfSomething;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#VisualPerception_FBLCPDYE;VisualPerception;1533289395.45561;1533289395.69281;0.2371990681;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Pushing_STZUJWFQ;Pushing;1533289420.7139;1533289421.0228;0.3088989258;ClosingADrawer;Retracting;GRASPING
http://knowrob.org/kb/knowrob.owl#BaseMovement_TOMJEIQW;BaseMovement;1533289389.60477;1533289390.00323;0.3984570503;;FetchAndDeliver;LookingAtLocation
http://knowrob.org/kb/knowrob.owl#PickingUpAnObject_KHEZDVGB;PickingUpAnObject;1533289393.84664;1533289397.72263;3.8759880066;FetchAndDeliver;PuttingDownAnObject;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_JFIBNPST;MovingToLocation;1533289394.02757;1533289394.96966;0.9420878887;PickingUpAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_CHKIEZDU;MovingToLocation;1533289398.78598;1533289399.64963;0.8636519909;PuttingDownAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#MovingToOperate_GCFVUESL;MovingToOperate;1533289418.65283;1533289421.40163;2.7488050461;FetchAndDeliver;;PuttingDownAnObject
http://knowrob.org/kb/knowrob.owl#PuttingDownAnObject_JHRUMFOQ;PuttingDownAnObject;1533289397.79378;1533289402.03793;4.2441511154;FetchAndDeliver;;PickingUpAnObject
http://knowrob.org/kb/knowrob.owl#SettingAGripper_WUEKSMOG;SettingAGripper;1533289396.01109;1533289396.21981;0.2087202072;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_OUYNSGJP;LookingForSomething;1533289395.002;1533289395.42545;0.4234449863;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_QXFDBIMU;LookingAtLocation;1533289421.59801;1533289421.83306;0.2350459099;;BaseMovement;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#AcquireGraspOfSomething_QXPOJYCN;AcquireGraspOfSomething;1533289409.76625;1533289411.31934;1.5530910492;PickingUpAnObject;;VisualPerception
http://knowrob.org/kb/knowrob.owl#MovingToLocation_MOBNDCJT;MovingToLocation;1533289402.61421;1533289403.3232;0.7089869976;MovingToOperate;OpeningADrawer;
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_CWXFSKQO;ReleasingGraspOfSomething;1533289400.36028;1533289402.00925;1.6489760876;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Reaching_EDSQGVXT;Reaching;1533289409.87452;1533289410.32608;0.4515688419;AcquireGraspOfSomething;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#BaseMovement_ZDVXSOLP;BaseMovement;1533289406.50046;1533289406.71827;0.217813015;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_GCFTSELN;OpeningAGripper;1533289421.59783;1533289421.824;0.2261719704;;;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#Reaching_SMWODJUK;Reaching;1533289419.98095;1533289420.33886;0.3579099178;ClosingADrawer;GRASPING;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EJSRWOLB;LookingAtLocation;1533289409.05551;1533289409.24725;0.1917381287;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_CWQYRGZV;BaseMovement;1533289394.7126;1533289394.93714;0.224531889;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#PuttingDownAnObject_KONJIVGH;PuttingDownAnObject;1533289411.47039;1533289418.62265;7.1522591114;FetchAndDeliver;MovingToOperate;PickingUpAnObject
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_XMFWULIY;LookingAtLocation;1533289416.51767;1533289416.70956;0.1918928623;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_BRWFPVQH;LookingAtLocation;1533289389.60535;1533289389.94014;0.3347990513;;BaseMovement;BaseMovement
http://knowrob.org/kb/knowrob.owl#VisualPerception_PFBEWUHJ;VisualPerception;1533289409.31429;1533289409.51581;0.2015230656;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_PUBHLSVO;BaseMovement;1533289408.61645;1533289408.83004;0.2135930061;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#FetchAndDeliver_GYXWDHEK;FetchAndDeliver;1533289402.21178;1533289421.43141;19.2196290493;;LookingAtLocation;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_YZBLIRWD;OpeningAGripper;1533289417.89387;1533289418.04271;0.1488449574;ReleasingGraspOfSomething;Retracting;LoweringAnArm
http://knowrob.org/kb/knowrob.owl#LookingForSomething_CXRIGSLQ;LookingForSomething;1533289408.89216;1533289409.28054;0.3883748055;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_JWCXINRD;OpeningAGripper;1533289401.28772;1533289401.50489;0.2171671391;ReleasingGraspOfSomething;Retracting;LoweringAnArm
http://knowrob.org/kb/knowrob.owl#MovingToLocation_KZHDVIXE;MovingToLocation;1533289418.8268;1533289419.58848;0.7616839409;MovingToOperate;ClosingADrawer;
http://knowrob.org/kb/knowrob.owl#BaseMovement_IZTLKPVJ;BaseMovement;1533289421.59755;1533289421.94307;0.3455190659;;;LookingAtLocation
http://knowrob.org/kb/knowrob.owl#LookingForSomething_HCWEJKXY;LookingForSomething;1533289406.78173;1533289407.16225;0.380521059;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#Retracting_SRNGWZDT;Retracting;1533289405.17433;1533289405.47837;0.3040440083;OpeningADrawer;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingForSomething_CWGZKFLE;LookingForSomething;1533289416.34239;1533289416.74056;0.3981740475;PuttingDownAnObject;ReleasingGraspOfSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingForSomething_CTBIGPRX;LookingForSomething;1533289392.98646;1533289393.3969;0.4104421139;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_PGJEXINV;LookingAtLocation;1533289399.88114;1533289400.09259;0.2114470005;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#GRASPING_OWKYDJNR;GRASPING;1533289404.10784;1533289404.41705;0.3092119694;OpeningADrawer;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LoweringAnArm_QYBUMCHK;LoweringAnArm;1533289417.54366;1533289417.85785;0.3141899109;ReleasingGraspOfSomething;OpeningAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_KLRQXOEC;OpeningAGripper;1533289389.60498;1533289389.90475;0.2997770309;;;BaseMovement
http://knowrob.org/kb/knowrob.owl#MovingToOperate_PGESITOW;MovingToOperate;1533289402.47453;1533289405.5425;3.0679700375;FetchAndDeliver;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_WSBMTHDY;LookingForSomething;1533290040.38531;1533290040.76796;0.3826479912;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_ZHYETRSL;VisualPerception;1533290038.00049;1533290038.19216;0.1916799545;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_JLMDQVNB;BaseMovement;1533290042.88546;1533290043.11735;0.2318880558;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#VisualPerception_HULYWTRN;VisualPerception;1533290053.94532;1533290054.13795;0.1926350594;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#VisualPerception_UPHOSVQK;VisualPerception;1533290042.1585;1533290042.35949;0.2009840012;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_XVLJQWTI;MovingToLocation;1533290036.98279;1533290037.56749;0.5847029686;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_CDJFBXTK;LookingAtLocation;1533290046.10086;1533290046.28087;0.1800019741;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_WHTXLVRP;BaseMovement;1533290066.58006;1533290066.9383;0.3582429886;;;LookingAtLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_SOETNKCI;VisualPerception;1533290036.57394;1533290036.76434;0.190392971;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_TKPRZOBG;BaseMovement;1533290029.10253;1533290029.3201;0.2175779343;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_DHTVRLXP;LookingForSomething;1533290034.75225;1533290035.13692;0.3846690655;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_OESZDXCU;ClosingAGripper;1533290049.31848;1533290049.45927;0.1407911777;OpeningADrawer;Pulling;GRASPING
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_WYHSLIPT;LookingAtLocation;1533290043.33938;1533290043.52155;0.1821689606;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#VisualPerception_FTJYGOSU;VisualPerception;1533290035.16483;1533290035.36458;0.1997518539;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_NDVYLOMK;MovingToLocation;1533290063.84027;1533290064.53697;0.6966979504;MovingToOperate;ClosingADrawer;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_IVKWOLQY;MovingToLocation;1533290028.30348;1533290029.35257;1.0490880013;LookingForSomething;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_TDQNSJYP;LookingAtLocation;1533290066.58046;1533290066.81386;0.2334020138;;BaseMovement;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#VisualPerception_ZWMBGOTQ;VisualPerception;1533290032.37416;1533290032.56923;0.1950728893;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingForSomething_TBPZSNIV;LookingForSomething;1533290029.38544;1533290029.78452;0.399077177;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#BaseMovement_TWYDQIMC;BaseMovement;1533290040.11145;1533290040.32648;0.2150390148;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_QEFBYGOV;LookingForSomething;1533290039.00209;1533290039.38317;0.3810808659;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_JVLPIGTF;VisualPerception;1533290044.97556;1533290045.17269;0.1971390247;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingForSomething_FXERWZVY;LookingForSomething;1533290036.16081;1533290036.54536;0.3845458031;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#BaseMovement_JHCDEKWZ;BaseMovement;1533290041.48563;1533290041.70283;0.2171959877;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_EUSOZMXP;MovingToLocation;1533290042.56462;1533290043.14838;0.5837638378;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#BaseMovement_SUYEFOVJ;BaseMovement;1533290034.47183;1533290034.68448;0.2126479149;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_UWCTOPLD;LookingAtLocation;1533290040.54869;1533290040.73378;0.1850938797;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_BSDPZYCO;BaseMovement;1533290031.65643;1533290031.90869;0.252259016;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_OZLQMXYB;MovingToLocation;1533290047.46659;1533290048.25757;0.7909798622;MovingToOperate;OpeningADrawer;
http://knowrob.org/kb/knowrob.owl#MovingToOperate_BPDZTICG;MovingToOperate;1533290063.67693;1533290066.37752;2.700592041;FetchAndDeliver;;ReleasingGraspOfSomething
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_VTIRGONF;LookingAtLocation;1533290036.31973;1533290036.50745;0.187721014;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Reaching_WVNIFJPE;Reaching;1533290054.47213;1533290054.91624;0.4441130161;AcquireGraspOfSomething;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#MovingToLocation_SUMJPQRF;MovingToLocation;1533290043.98975;1533290044.53834;0.5485930443;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#BaseMovement_WGZITBDN;BaseMovement;1533290048.0626;1533290048.22512;0.1625180244;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_IZHRSXUV;LookingAtLocation;1533290037.75646;1533290037.93913;0.1826729774;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Reaching_JQUPFXBC;Reaching;1533290048.50363;1533290048.96567;0.4620399475;OpeningADrawer;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EYPIGJTF;LookingAtLocation;1533290032.13103;1533290032.31581;0.1847829819;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Pushing_KMCNJBFR;Pushing;1533290065.69885;1533290065.99139;0.2925438881;ClosingADrawer;Retracting;GRASPING
http://knowrob.org/kb/knowrob.owl#VisualPerception_VSNXYRTO;VisualPerception;1533290046.34037;1533290046.5412;0.2008259296;PickingUpAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_DNROPUZG;MovingToLocation;1533290045.37201;1533290045.90867;0.5366640091;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_ROQKPFBL;OpeningAGripper;1533290064.77756;1533290064.88821;0.1106488705;ClosingADrawer;Reaching;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_ZOIGVXTP;LookingAtLocation;1533290041.91941;1533290042.10184;0.1824269295;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_FWHVBYRK;MovingToLocation;1533290038.41699;1533290038.97398;0.5569860935;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_UHWEPTMR;OpeningAGripper;1533290027.2954;1533290027.60754;0.3121380806;;BaseMovement;BaseMovement
http://knowrob.org/kb/knowrob.owl#VisualPerception_WBTPLDVY;VisualPerception;1533290043.58086;1533290043.78243;0.2015650272;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#GRASPING_KGXEURQC;GRASPING;1533290048.99627;1533290049.28794;0.2916629314;OpeningADrawer;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_KYNTLOEG;LiftingAnArm;1533290055.66503;1533290056.03946;0.3744330406;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#BaseMovement_ZDWIXRYK;BaseMovement;1533290027.2951;1533290027.6862;0.3910999298;;FetchAndDeliver;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingForSomething_EJQVNMUB;LookingForSomething;1533290050.35373;1533290052.36074;2.0070128441;FetchAndDeliver;PickingUpAnObject;MovingToOperate
http://knowrob.org/kb/knowrob.owl#MovingToLocation_CNRGJEIM;MovingToLocation;1533290034.17756;1533290034.71863;0.5410649776;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#BaseMovement_EHXRBPQS;BaseMovement;1533290038.72732;1533290038.94325;0.2159340382;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_OEYLPBNI;BaseMovement;1533290062.48081;1533290062.67747;0.1966559887;FetchAndDeliver;ReleasingGraspOfSomething;PuttingDownAnObject
http://knowrob.org/kb/knowrob.owl#VisualPerception_RSLVYTJO;VisualPerception;1533290040.79843;1533290040.99105;0.192620039;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_YIBHUJND;MovingToLocation;1533290041.19743;1533290041.73362;0.5361812115;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_XQPCIZSO;ClosingAGripper;1533290055.42794;1533290055.62291;0.1949679852;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#MovingToLocation_ICSMZUGV;MovingToLocation;1533290039.79761;1533290040.35658;0.5589680672;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_WZTRHLFB;OpeningAGripper;1533290049.81655;1533290049.94982;0.1332688332;OpeningADrawer;Retracting;Pulling
http://knowrob.org/kb/knowrob.owl#Retracting_YGJNQCFT;Retracting;1533290066.0236;1533290066.31378;0.2901830673;ClosingADrawer;;Pushing
http://knowrob.org/kb/knowrob.owl#VisualPerception_HYFEDGNT;VisualPerception;1533290039.4138;1533290039.60522;0.1914188862;PickingUpAnObject;MovingToLocation;LookingForSomething
